donor_id,PUMA,WGTP,NP,TYPE,VEH,HHT,HINCP,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0003728,08900,13,5,1,3.0,1.0,34200.0,30000_34999,3,married_couple,no_65_plus,13.0,5
donor_h0003729,08900,3,1,1,1.0,6.0,23000.0,20000_24999,1,nonfamily_not_living_alone,no_65_plus,3.0,1
donor_h0003730,08900,17,2,1,1.0,3.0,29000.0,25000_29999,1,other_female_householder,has_65_plus,17.0,2
donor_h0003731,08900,10,2,1,2.0,1.0,150000.0,150000_199999,2,married_couple,no_65_plus,10.0,2
donor_h0003732,08900,13,4,1,3.0,1.0,84900.0,75000_99999,3,married_couple,no_65_plus,13.0,4
donor_h0003733,08900,19,2,1,1.0,3.0,40400.0,40000_44999,1,other_female_householder,has_65_plus,19.0,2
donor_h0003734,08900,22,1,1,1.0,6.0,11600.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,22.0,1
donor_h0003735,08900,9,2,1,2.0,2.0,27600.0,25000_29999,2,other_male_householder,has_65_plus,9.0,2
donor_h0003736,08900,15,1,1,1.0,6.0,14000.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,15.0,1
donor_h0003737,08900,2,3,1,2.0,2.0,57600.0,50000_59999,2,other_male_householder,has_65_plus,2.0,3
donor_h0003738,08900,26,1,1,1.0,4.0,99900.0,75000_99999,1,nonfamily_living_alone,has_65_plus,26.0,1
donor_h0003739,08900,12,1,1,1.0,4.0,66000.0,60000_74999,1,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0003740,08900,13,1,1,2.0,4.0,24000.0,20000_24999,2,nonfamily_living_alone,no_65_plus,13.0,1
donor_h0003741,08900,9,2,1,2.0,1.0,151000.0,150000_199999,2,married_couple,no_65_plus,9.0,2
donor_h0003742,08900,29,7,1,4.0,3.0,114600.0,100000_124999,4_plus,other_female_householder,has_65_plus,29.0,7
donor_h0003743,08900,14,2,1,2.0,5.0,31000.0,30000_34999,2,nonfamily_living_alone,no_65_plus,14.0,2
donor_h0003744,08900,13,2,1,4.0,1.0,48100.0,45000_49999,4_plus,married_couple,no_65_plus,13.0,2
donor_h0003745,08900,14,1,1,3.0,4.0,54600.0,50000_59999,3,nonfamily_living_alone,has_65_plus,14.0,1
donor_h0003746,08900,19,2,1,1.0,1.0,39300.0,35000_39999,1,married_couple,has_65_plus,19.0,2
donor_h0003747,08900,5,2,1,3.0,5.0,101500.0,100000_124999,3,nonfamily_living_alone,no_65_plus,5.0,2
donor_h0003748,08900,9,1,1,2.0,4.0,47000.0,45000_49999,2,nonfamily_living_alone,no_65_plus,9.0,1
donor_h0003749,08900,37,3,1,1.0,3.0,21300.0,20000_24999,1,other_female_householder,no_65_plus,37.0,3
donor_h0003750,08900,20,4,1,1.0,1.0,18000.0,15000_19999,1,married_couple,no_65_plus,20.0,4
donor_h0003751,08900,13,3,1,0.0,1.0,10100.0,10000_14999,0,married_couple,has_65_plus,13.0,3
donor_h0003752,08900,17,2,1,4.0,1.0,54100.0,50000_59999,4_plus,married_couple,has_65_plus,17.0,2
donor_h0003753,08900,11,2,1,2.0,1.0,151400.0,150000_199999,2,married_couple,no_65_plus,11.0,2
donor_h0003754,08900,16,1,1,4.0,4.0,37700.0,35000_39999,4_plus,nonfamily_living_alone,has_65_plus,16.0,1
donor_h0003755,08900,15,1,1,2.0,4.0,1800.0,lt_10000,2,nonfamily_living_alone,no_65_plus,15.0,1
donor_h0003756,08900,16,7,1,3.0,1.0,162900.0,150000_199999,3,married_couple,has_65_plus,16.0,7
donor_h0003757,08900,15,2,1,1.0,3.0,24000.0,20000_24999,1,other_female_householder,has_65_plus,15.0,2
donor_h0003758,08900,15,2,1,1.0,1.0,18200.0,15000_19999,1,married_couple,has_65_plus,15.0,2
donor_h0003759,08900,17,3,1,3.0,3.0,94300.0,75000_99999,3,other_female_householder,has_65_plus,17.0,3
donor_h0003760,08900,30,3,1,1.0,2.0,115000.0,100000_124999,1,other_male_householder,no_65_plus,30.0,3
donor_h0003761,08900,20,1,1,1.0,6.0,13600.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,20.0,1
donor_h0003762,08900,20,5,1,3.0,3.0,65700.0,60000_74999,3,other_female_householder,has_65_plus,20.0,5
donor_h0003763,08900,19,1,1,2.0,6.0,11000.0,10000_14999,2,nonfamily_not_living_alone,has_65_plus,19.0,1
donor_h0003764,08900,22,2,1,1.0,1.0,16400.0,15000_19999,1,married_couple,has_65_plus,22.0,2
donor_h0003765,08900,11,2,1,3.0,1.0,9900.0,lt_10000,3,married_couple,has_65_plus,11.0,2
donor_h0003766,08900,4,2,1,0.0,1.0,136240.0,125000_149999,0,married_couple,no_65_plus,4.0,2
donor_h0003767,08900,25,5,1,2.0,1.0,40400.0,40000_44999,2,married_couple,no_65_plus,25.0,5
donor_h0003768,08900,20,2,1,3.0,1.0,47900.0,45000_49999,3,married_couple,has_65_plus,20.0,2
donor_h0003769,08900,4,2,1,4.0,1.0,148200.0,125000_149999,4_plus,married_couple,has_65_plus,4.0,2
donor_h0003770,08900,12,6,1,2.0,1.0,71900.0,60000_74999,2,married_couple,no_65_plus,12.0,6
donor_h0003771,08900,3,2,1,2.0,1.0,91400.0,75000_99999,2,married_couple,has_65_plus,3.0,2
donor_h0003772,08900,5,1,1,1.0,4.0,13000.0,10000_14999,1,nonfamily_living_alone,no_65_plus,5.0,1
donor_h0003773,08900,9,2,1,3.0,1.0,231200.0,200000_plus,3,married_couple,no_65_plus,9.0,2
donor_h0003774,08900,19,2,1,2.0,1.0,41900.0,40000_44999,2,married_couple,has_65_plus,19.0,2
donor_h0003775,08900,11,2,1,2.0,1.0,55300.0,50000_59999,2,married_couple,has_65_plus,11.0,2
donor_h0003776,08900,13,1,1,1.0,6.0,31400.0,30000_34999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0003777,08900,14,3,1,2.0,3.0,117300.0,100000_124999,2,other_female_householder,no_65_plus,14.0,3
donor_h0003778,08900,14,2,1,2.0,7.0,37000.0,35000_39999,2,nonfamily_not_living_alone,no_65_plus,14.0,2
donor_h0003779,08900,12,6,1,3.0,3.0,180100.0,150000_199999,3,other_female_householder,no_65_plus,12.0,6
donor_h0003780,08900,14,2,1,3.0,7.0,133800.0,125000_149999,3,nonfamily_not_living_alone,no_65_plus,14.0,2
donor_h0003781,08900,38,3,1,1.0,3.0,20000.0,20000_24999,1,other_female_householder,no_65_plus,38.0,3
donor_h0003782,08900,14,1,1,1.0,4.0,77500.0,75000_99999,1,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0003783,08900,7,1,1,2.0,6.0,16500.0,15000_19999,2,nonfamily_not_living_alone,has_65_plus,7.0,1
donor_h0003784,08900,15,1,1,1.0,6.0,10900.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,15.0,1
donor_h0003785,08900,2,2,1,2.0,1.0,32800.0,30000_34999,2,married_couple,has_65_plus,2.0,2
donor_h0003786,08900,2,2,1,2.0,1.0,40500.0,40000_44999,2,married_couple,has_65_plus,2.0,2
donor_h0003787,08900,12,4,1,3.0,1.0,111000.0,100000_124999,3,married_couple,no_65_plus,12.0,4
donor_h0003788,08900,16,4,1,2.0,3.0,48400.0,45000_49999,2,other_female_householder,no_65_plus,16.0,4
donor_h0003789,08900,13,2,1,2.0,3.0,110000.0,100000_124999,2,other_female_householder,no_65_plus,13.0,2
donor_h0003790,08900,12,2,1,3.0,1.0,74500.0,60000_74999,3,married_couple,no_65_plus,12.0,2
donor_h0003791,08900,4,2,1,4.0,1.0,180300.0,150000_199999,4_plus,married_couple,has_65_plus,4.0,2
donor_h0003792,08900,14,1,1,1.0,6.0,44000.0,40000_44999,1,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0003793,08900,18,5,1,4.0,5.0,49500.0,45000_49999,4_plus,nonfamily_living_alone,no_65_plus,18.0,5
donor_h0003794,08900,13,1,1,1.0,6.0,34400.0,30000_34999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0003795,08900,7,2,1,2.0,1.0,98200.0,75000_99999,2,married_couple,has_65_plus,7.0,2
donor_h0003796,08900,19,2,1,2.0,1.0,54500.0,50000_59999,2,married_couple,has_65_plus,19.0,2
donor_h0003797,08900,8,2,1,2.0,1.0,50000.0,50000_59999,2,married_couple,has_65_plus,8.0,2
donor_h0003798,08900,13,2,1,2.0,1.0,63000.0,60000_74999,2,married_couple,has_65_plus,13.0,2
donor_h0003799,08900,13,2,1,3.0,7.0,87700.0,75000_99999,3,nonfamily_not_living_alone,has_65_plus,13.0,2
donor_h0003800,08900,11,2,1,2.0,3.0,45000.0,45000_49999,2,other_female_householder,no_65_plus,11.0,2
donor_h0003801,08900,15,2,1,2.0,1.0,64300.0,60000_74999,2,married_couple,has_65_plus,15.0,2
donor_h0003802,08900,5,2,1,1.0,3.0,14100.0,10000_14999,1,other_female_householder,no_65_plus,5.0,2
donor_h0003803,08900,15,2,1,4.0,5.0,90600.0,75000_99999,4_plus,nonfamily_living_alone,no_65_plus,15.0,2
donor_h0003804,08900,13,2,1,5.0,1.0,134500.0,125000_149999,4_plus,married_couple,has_65_plus,13.0,2
donor_h0003805,08900,20,2,1,4.0,1.0,118500.0,100000_124999,4_plus,married_couple,no_65_plus,20.0,2
donor_h0003806,08900,11,2,1,1.0,1.0,24200.0,20000_24999,1,married_couple,no_65_plus,11.0,2
donor_h0003807,08900,20,3,1,2.0,1.0,30000.0,30000_34999,2,married_couple,no_65_plus,20.0,3
donor_h0003808,08900,27,2,1,2.0,1.0,110000.0,100000_124999,2,married_couple,no_65_plus,27.0,2
donor_h0003809,08900,15,2,1,3.0,1.0,265600.0,200000_plus,3,married_couple,no_65_plus,15.0,2
donor_h0003810,08900,18,6,1,6.0,1.0,203000.0,200000_plus,4_plus,married_couple,no_65_plus,18.0,6
donor_h0003811,08900,2,2,1,2.0,1.0,48200.0,45000_49999,2,married_couple,has_65_plus,2.0,2
donor_h0003812,08900,64,4,1,2.0,3.0,115700.0,100000_124999,2,other_female_householder,no_65_plus,64.0,4
donor_h0003813,08900,8,2,1,2.0,1.0,95000.0,75000_99999,2,married_couple,no_65_plus,8.0,2
donor_h0003814,08900,22,4,1,2.0,1.0,135000.0,125000_149999,2,married_couple,no_65_plus,22.0,4
donor_h0003815,08900,14,3,1,2.0,3.0,53000.0,50000_59999,2,other_female_householder,no_65_plus,14.0,3
donor_h0003816,08900,23,3,1,3.0,1.0,80000.0,75000_99999,3,married_couple,no_65_plus,23.0,3
donor_h0003817,08900,2,1,1,2.0,6.0,34500.0,30000_34999,2,nonfamily_not_living_alone,has_65_plus,2.0,1
donor_h0003818,08900,22,2,1,3.0,3.0,60200.0,60000_74999,3,other_female_householder,has_65_plus,22.0,2
donor_h0003819,08900,13,4,1,2.0,1.0,61000.0,60000_74999,2,married_couple,no_65_plus,13.0,4
donor_h0003820,08900,5,1,1,1.0,6.0,377200.0,200000_plus,1,nonfamily_not_living_alone,has_65_plus,5.0,1
donor_h0003821,08900,3,2,1,2.0,1.0,51900.0,50000_59999,2,married_couple,has_65_plus,3.0,2
donor_h0003822,08900,15,1,1,1.0,6.0,75100.0,75000_99999,1,nonfamily_not_living_alone,has_65_plus,15.0,1
donor_h0003823,08900,14,3,1,3.0,3.0,82000.0,75000_99999,3,other_female_householder,has_65_plus,14.0,3
donor_h0003824,08900,12,1,1,1.0,6.0,45000.0,45000_49999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0003825,08900,7,2,1,2.0,1.0,850.0,lt_10000,2,married_couple,has_65_plus,7.0,2
donor_h0003826,08900,14,3,1,2.0,2.0,65000.0,60000_74999,2,other_male_householder,no_65_plus,14.0,3
donor_h0003827,08900,37,2,1,1.0,1.0,91000.0,75000_99999,1,married_couple,has_65_plus,37.0,2
donor_h0003828,08900,28,2,1,3.0,1.0,126000.0,125000_149999,3,married_couple,no_65_plus,28.0,2
donor_h0003829,08900,11,2,1,2.0,1.0,60000.0,60000_74999,2,married_couple,no_65_plus,11.0,2
donor_h0003830,08900,15,8,1,2.0,1.0,75000.0,75000_99999,2,married_couple,no_65_plus,15.0,8
donor_h0003831,08900,46,2,1,2.0,2.0,130000.0,125000_149999,2,other_male_householder,has_65_plus,46.0,2
donor_h0003832,08900,13,2,1,3.0,1.0,26100.0,25000_29999,3,married_couple,no_65_plus,13.0,2
donor_h0003833,08900,17,2,1,3.0,1.0,33460.0,30000_34999,3,married_couple,has_65_plus,17.0,2
donor_h0003834,08900,22,2,1,2.0,1.0,126900.0,125000_149999,2,married_couple,no_65_plus,22.0,2
donor_h0003835,08900,11,2,1,2.0,1.0,136000.0,125000_149999,2,married_couple,no_65_plus,11.0,2
donor_h0003836,08900,8,3,1,3.0,1.0,130000.0,125000_149999,3,married_couple,no_65_plus,8.0,3
donor_h0003837,08900,9,2,1,1.0,5.0,940.0,lt_10000,1,nonfamily_living_alone,no_65_plus,9.0,2
donor_h0003838,08900,16,1,1,1.0,4.0,27000.0,25000_29999,1,nonfamily_living_alone,no_65_plus,16.0,1
donor_h0003839,08900,17,2,1,3.0,1.0,80800.0,75000_99999,3,married_couple,has_65_plus,17.0,2
donor_h0003840,08900,12,2,1,2.0,1.0,43000.0,40000_44999,2,married_couple,no_65_plus,12.0,2
donor_h0003841,08900,16,2,1,4.0,1.0,100000.0,100000_124999,4_plus,married_couple,no_65_plus,16.0,2
donor_h0003842,08900,2,2,1,3.0,1.0,65400.0,60000_74999,3,married_couple,has_65_plus,2.0,2
donor_h0003843,08900,11,1,1,1.0,6.0,24160.0,20000_24999,1,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0003844,08900,11,1,1,1.0,6.0,9000.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,11.0,1
donor_h0003845,08900,61,4,1,2.0,3.0,51800.0,50000_59999,2,other_female_householder,has_65_plus,61.0,4
donor_h0003846,08900,17,1,1,2.0,4.0,40000.0,40000_44999,2,nonfamily_living_alone,no_65_plus,17.0,1
donor_h0003847,08900,14,1,1,1.0,6.0,10000.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0003848,08900,13,1,1,0.0,4.0,29800.0,25000_29999,0,nonfamily_living_alone,no_65_plus,13.0,1
donor_h0003849,08900,10,2,1,2.0,1.0,61300.0,60000_74999,2,married_couple,has_65_plus,10.0,2
donor_h0003850,08900,4,1,1,1.0,6.0,18000.0,15000_19999,1,nonfamily_not_living_alone,has_65_plus,4.0,1
donor_h0003851,08900,15,2,1,3.0,5.0,104600.0,100000_124999,3,nonfamily_living_alone,has_65_plus,15.0,2
donor_h0003852,08900,15,4,1,2.0,1.0,127200.0,125000_149999,2,married_couple,has_65_plus,15.0,4
donor_h0003853,08900,12,2,1,2.0,1.0,128000.0,125000_149999,2,married_couple,has_65_plus,12.0,2
donor_h0003854,08900,39,1,1,2.0,4.0,10000.0,10000_14999,2,nonfamily_living_alone,no_65_plus,39.0,1
donor_h0003855,08900,10,6,1,2.0,3.0,44000.0,40000_44999,2,other_female_householder,no_65_plus,10.0,6
donor_h0003856,08900,12,2,1,2.0,1.0,86400.0,75000_99999,2,married_couple,has_65_plus,12.0,2
donor_h0003857,08900,12,1,1,1.0,6.0,19000.0,15000_19999,1,nonfamily_not_living_alone,no_65_plus,12.0,1
donor_h0003858,08900,45,2,1,3.0,2.0,5700.0,lt_10000,3,other_male_householder,no_65_plus,45.0,2
donor_h0003859,08900,6,2,1,3.0,1.0,63000.0,60000_74999,3,married_couple,no_65_plus,6.0,2
donor_h0003860,08900,13,2,1,3.0,2.0,74000.0,60000_74999,3,other_male_householder,no_65_plus,13.0,2
donor_h0003861,08900,3,7,1,2.0,1.0,218100.0,200000_plus,2,married_couple,has_65_plus,3.0,7
donor_h0003862,08900,38,3,1,2.0,3.0,98700.0,75000_99999,2,other_female_householder,no_65_plus,38.0,3
donor_h0003863,08900,18,2,1,3.0,1.0,128100.0,125000_149999,3,married_couple,no_65_plus,18.0,2
donor_h0003864,08900,13,1,1,1.0,6.0,109100.0,100000_124999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0003865,08900,14,2,1,2.0,1.0,93100.0,75000_99999,2,married_couple,has_65_plus,14.0,2
donor_h0003866,08900,3,2,1,1.0,1.0,28800.0,25000_29999,1,married_couple,no_65_plus,3.0,2
donor_h0003867,08900,11,2,1,1.0,1.0,29060.0,25000_29999,1,married_couple,has_65_plus,11.0,2
donor_h0003868,08900,44,4,1,2.0,1.0,30000.0,30000_34999,2,married_couple,no_65_plus,44.0,4
donor_h0003869,08900,9,6,1,6.0,2.0,144000.0,125000_149999,4_plus,other_male_householder,no_65_plus,9.0,6
donor_h0003870,08900,4,2,1,2.0,1.0,21500.0,20000_24999,2,married_couple,has_65_plus,4.0,2
donor_h0003871,08900,9,3,1,3.0,1.0,43000.0,40000_44999,3,married_couple,no_65_plus,9.0,3
donor_h0003872,08900,19,2,1,2.0,1.0,70000.0,60000_74999,2,married_couple,has_65_plus,19.0,2
donor_h0003873,08900,8,2,1,2.0,2.0,76000.0,75000_99999,2,other_male_householder,has_65_plus,8.0,2
donor_h0003874,08900,17,1,1,1.0,6.0,22000.0,20000_24999,1,nonfamily_not_living_alone,no_65_plus,17.0,1
donor_h0003875,08900,19,1,1,2.0,6.0,112000.0,100000_124999,2,nonfamily_not_living_alone,no_65_plus,19.0,1
donor_h0003876,08900,10,2,1,3.0,1.0,243800.0,200000_plus,3,married_couple,no_65_plus,10.0,2
donor_h0003877,08900,5,2,1,1.0,3.0,37600.0,35000_39999,1,other_female_householder,has_65_plus,5.0,2
donor_h0003878,08900,15,2,1,2.0,3.0,1500.0,lt_10000,2,other_female_householder,has_65_plus,15.0,2
donor_h0003879,08900,17,5,1,3.0,1.0,77000.0,75000_99999,3,married_couple,no_65_plus,17.0,5
donor_h0003880,08900,3,3,1,2.0,3.0,34000.0,30000_34999,2,other_female_householder,has_65_plus,3.0,3
donor_h0003881,08900,18,2,1,1.0,1.0,24000.0,20000_24999,1,married_couple,no_65_plus,18.0,2
donor_h0003882,08900,9,1,1,1.0,4.0,13000.0,10000_14999,1,nonfamily_living_alone,no_65_plus,9.0,1
donor_h0003883,08900,78,5,1,1.0,1.0,24000.0,20000_24999,1,married_couple,no_65_plus,78.0,5
donor_h0003884,08900,13,1,1,1.0,6.0,29800.0,25000_29999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0003885,08900,10,2,1,1.0,3.0,47600.0,45000_49999,1,other_female_householder,has_65_plus,10.0,2
donor_h0003886,08900,12,1,1,1.0,6.0,10800.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0003887,08900,11,1,1,2.0,4.0,72500.0,60000_74999,2,nonfamily_living_alone,has_65_plus,11.0,1
donor_h0003888,08900,23,1,1,2.0,4.0,44000.0,40000_44999,2,nonfamily_living_alone,has_65_plus,23.0,1
donor_h0003889,08900,15,4,1,2.0,1.0,124000.0,100000_124999,2,married_couple,no_65_plus,15.0,4
donor_h0003890,08900,16,3,1,3.0,1.0,37400.0,35000_39999,3,married_couple,no_65_plus,16.0,3
donor_h0003891,08900,20,2,1,3.0,7.0,78000.0,75000_99999,3,nonfamily_not_living_alone,no_65_plus,20.0,2
donor_h0003892,08900,19,7,1,3.0,1.0,204800.0,200000_plus,3,married_couple,no_65_plus,19.0,7
donor_h0003893,08900,14,3,1,2.0,1.0,35000.0,35000_39999,2,married_couple,has_65_plus,14.0,3
donor_h0003894,08900,20,1,1,1.0,6.0,77600.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,20.0,1
donor_h0003895,08900,14,3,1,2.0,2.0,34000.0,30000_34999,2,other_male_householder,no_65_plus,14.0,3
donor_h0003896,08900,14,2,1,5.0,1.0,33000.0,30000_34999,4_plus,married_couple,has_65_plus,14.0,2
donor_h0003897,08900,13,2,1,2.0,1.0,169920.0,150000_199999,2,married_couple,has_65_plus,13.0,2
donor_h0003898,08900,5,2,1,3.0,5.0,55970.0,50000_59999,3,nonfamily_living_alone,has_65_plus,5.0,2
donor_h0003899,08900,14,3,1,3.0,1.0,75500.0,75000_99999,3,married_couple,has_65_plus,14.0,3
donor_h0003900,08900,11,2,1,1.0,5.0,70000.0,60000_74999,1,nonfamily_living_alone,no_65_plus,11.0,2
donor_h0003901,08900,6,2,1,2.0,3.0,107300.0,100000_124999,2,other_female_householder,has_65_plus,6.0,2
donor_h0003902,08900,50,5,1,2.0,1.0,104000.0,100000_124999,2,married_couple,no_65_plus,50.0,5
donor_h0003903,08900,28,2,1,1.0,2.0,14400.0,10000_14999,1,other_male_householder,has_65_plus,28.0,2
donor_h0003904,08900,34,2,1,2.0,3.0,31000.0,30000_34999,2,other_female_householder,no_65_plus,34.0,2
donor_h0003905,08900,20,2,1,1.0,3.0,48400.0,45000_49999,1,other_female_householder,has_65_plus,20.0,2
donor_h0003906,08900,28,2,1,5.0,1.0,94570.0,75000_99999,4_plus,married_couple,no_65_plus,28.0,2
donor_h0003907,08900,10,5,1,6.0,1.0,157600.0,150000_199999,4_plus,married_couple,no_65_plus,10.0,5
donor_h0003908,08900,11,5,1,2.0,1.0,283900.0,200000_plus,2,married_couple,no_65_plus,11.0,5
donor_h0003909,08900,41,3,1,2.0,2.0,32900.0,30000_34999,2,other_male_householder,no_65_plus,41.0,3
donor_h0003910,08900,19,3,1,4.0,3.0,59000.0,50000_59999,4_plus,other_female_householder,has_65_plus,19.0,3
donor_h0003911,08900,20,2,1,2.0,1.0,68000.0,60000_74999,2,married_couple,no_65_plus,20.0,2
donor_h0003912,08900,52,1,1,1.0,4.0,61000.0,60000_74999,1,nonfamily_living_alone,no_65_plus,52.0,1
donor_h0003913,08900,4,2,1,1.0,1.0,37980.0,35000_39999,1,married_couple,has_65_plus,4.0,2
donor_h0003914,08900,15,5,1,5.0,1.0,326800.0,200000_plus,4_plus,married_couple,no_65_plus,15.0,5
donor_h0003915,08900,9,2,1,3.0,1.0,85200.0,75000_99999,3,married_couple,no_65_plus,9.0,2
donor_h0003916,08900,15,3,1,1.0,3.0,42200.0,40000_44999,1,other_female_householder,no_65_plus,15.0,3
donor_h0003917,08900,20,1,1,1.0,6.0,40700.0,40000_44999,1,nonfamily_not_living_alone,has_65_plus,20.0,1
donor_h0003918,08900,13,2,1,2.0,1.0,61000.0,60000_74999,2,married_couple,no_65_plus,13.0,2
donor_h0003919,08900,18,2,1,2.0,1.0,82000.0,75000_99999,2,married_couple,no_65_plus,18.0,2
donor_h0003920,08900,14,1,1,0.0,4.0,44200.0,40000_44999,0,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0003921,08900,15,2,1,2.0,1.0,5000.0,lt_10000,2,married_couple,no_65_plus,15.0,2
donor_h0003922,08900,11,1,1,3.0,4.0,25100.0,25000_29999,3,nonfamily_living_alone,has_65_plus,11.0,1
donor_h0003923,08900,9,2,1,2.0,1.0,210000.0,200000_plus,2,married_couple,has_65_plus,9.0,2
donor_h0003924,08900,16,2,1,3.0,1.0,73500.0,60000_74999,3,married_couple,has_65_plus,16.0,2
donor_h0003925,08900,4,2,1,3.0,1.0,40000.0,40000_44999,3,married_couple,no_65_plus,4.0,2
donor_h0003926,08900,22,2,1,2.0,2.0,2700.0,lt_10000,2,other_male_householder,no_65_plus,22.0,2
donor_h0003927,08900,56,1,1,1.0,4.0,20000.0,20000_24999,1,nonfamily_living_alone,no_65_plus,56.0,1
donor_h0003928,08900,16,3,1,1.0,2.0,21100.0,20000_24999,1,other_male_householder,no_65_plus,16.0,3
donor_h0003929,08900,51,1,1,1.0,6.0,0.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,51.0,1
donor_h0003930,08900,22,1,1,1.0,6.0,63000.0,60000_74999,1,nonfamily_not_living_alone,has_65_plus,22.0,1
donor_h0003931,08900,13,1,1,1.0,6.0,2400.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0003932,08900,13,2,1,1.0,1.0,44600.0,40000_44999,1,married_couple,has_65_plus,13.0,2
donor_h0003933,08900,11,1,1,1.0,4.0,11800.0,10000_14999,1,nonfamily_living_alone,no_65_plus,11.0,1
donor_h0003934,08900,7,1,1,1.0,6.0,14400.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,7.0,1
donor_h0003935,08900,11,2,1,2.0,1.0,20200.0,20000_24999,2,married_couple,has_65_plus,11.0,2
donor_h0003936,08900,18,3,1,3.0,1.0,377600.0,200000_plus,3,married_couple,has_65_plus,18.0,3
donor_h0003937,08900,10,2,1,2.0,1.0,26000.0,25000_29999,2,married_couple,has_65_plus,10.0,2
donor_h0003938,08900,11,3,1,1.0,1.0,48000.0,45000_49999,1,married_couple,has_65_plus,11.0,3
donor_h0003939,08900,15,4,1,1.0,1.0,41000.0,40000_44999,1,married_couple,no_65_plus,15.0,4
donor_h0003940,08900,14,1,1,1.0,6.0,10500.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0003941,08900,14,2,1,2.0,1.0,73700.0,60000_74999,2,married_couple,has_65_plus,14.0,2
donor_h0003942,08900,8,1,1,1.0,4.0,100.0,lt_10000,1,nonfamily_living_alone,no_65_plus,8.0,1
donor_h0003943,08900,21,2,1,2.0,1.0,29300.0,25000_29999,2,married_couple,has_65_plus,21.0,2
donor_h0003944,08900,16,1,1,1.0,4.0,59400.0,50000_59999,1,nonfamily_living_alone,has_65_plus,16.0,1
donor_h0003945,08900,11,1,1,1.0,6.0,27600.0,25000_29999,1,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0003946,08900,10,5,1,3.0,1.0,95400.0,75000_99999,3,married_couple,no_65_plus,10.0,5
donor_h0003947,08900,6,4,1,1.0,1.0,85000.0,75000_99999,1,married_couple,no_65_plus,6.0,4
donor_h0003948,08900,58,4,1,1.0,1.0,25900.0,25000_29999,1,married_couple,no_65_plus,58.0,4
donor_h0003949,08900,15,1,1,1.0,6.0,50700.0,50000_59999,1,nonfamily_not_living_alone,has_65_plus,15.0,1
donor_h0003950,08900,28,2,1,3.0,1.0,115000.0,100000_124999,3,married_couple,no_65_plus,28.0,2
donor_h0003951,08900,10,2,1,2.0,1.0,38200.0,35000_39999,2,married_couple,has_65_plus,10.0,2
donor_h0003952,08900,18,1,1,1.0,6.0,8200.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,18.0,1
donor_h0003953,08900,11,2,1,0.0,3.0,63200.0,60000_74999,0,other_female_householder,no_65_plus,11.0,2
donor_h0003954,08900,15,2,1,2.0,1.0,240000.0,200000_plus,2,married_couple,no_65_plus,15.0,2
donor_h0003955,08900,24,4,1,2.0,3.0,190000.0,150000_199999,2,other_female_householder,no_65_plus,24.0,4
donor_h0003956,08900,12,1,1,1.0,4.0,1400.0,lt_10000,1,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0003957,08900,14,5,1,5.0,1.0,131000.0,125000_149999,4_plus,married_couple,no_65_plus,14.0,5
