donor_id,SPORDER,PWGTP,AGEP,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,RELP,DIS,person_age_group,decision_capable,decision_policy
donor_h0000144,2,32,66,2,2,1.0,1.0,5.0,1.0,1,1,65_plus,True,generative
donor_h0000145,1,21,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000145,2,21,34,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000145,3,18,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000145,4,17,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000145,5,24,41,2,2,2.0,2.0,,2.0,11,2,35_64,True,generative
donor_h0000145,6,18,13,2,2,,2.0,,2.0,11,2,0_17,False,dependent
donor_h0000146,1,12,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000146,2,17,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000146,3,17,52,2,2,2.0,1.0,,2.0,15,1,35_64,True,generative
donor_h0000147,1,5,50,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0000147,2,3,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000148,1,12,63,2,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0000148,2,14,48,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000149,1,6,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000149,2,6,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000149,3,5,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000149,4,6,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000149,5,7,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000150,1,28,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000151,1,4,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000151,2,6,30,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000152,1,20,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000152,2,18,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000152,3,23,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000153,1,11,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000153,2,12,61,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000154,1,13,70,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000154,2,12,72,1,2,2.0,2.0,3.0,2.0,1,1,65_plus,True,generative
donor_h0000155,1,6,39,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000155,2,6,42,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000155,3,7,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000156,1,23,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000156,2,19,51,2,2,1.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0000156,3,46,21,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000156,4,39,80,2,2,2.0,2.0,,2.0,10,2,65_plus,True,generative
donor_h0000157,1,9,38,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000157,2,9,28,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000157,3,10,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000157,4,10,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0000158,1,3,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000158,2,2,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000158,3,3,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000158,4,2,10,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000159,1,18,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000159,2,22,75,2,1,1.0,1.0,5.0,1.0,1,1,65_plus,True,generative
donor_h0000159,3,30,53,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0000159,4,23,23,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative
donor_h0000160,1,4,82,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000160,2,7,56,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0000161,1,14,48,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000161,2,12,48,2,2,1.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0000162,1,38,72,1,1,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000163,1,12,62,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0000164,1,23,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000164,2,24,49,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000165,1,7,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000166,1,11,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000167,1,36,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000167,2,36,61,1,2,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0000167,3,42,2,2,2,,,,,7,2,0_17,False,dependent
donor_h0000168,1,2,57,2,2,2.0,2.0,,1.0,0,1,35_64,True,generative
donor_h0000169,1,15,33,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000169,2,16,34,2,2,1.0,1.0,,2.0,1,1,18_34,True,generative
donor_h0000169,3,21,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000169,4,23,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000170,1,10,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000170,2,12,51,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000170,3,14,22,2,2,2.0,2.0,,2.0,4,2,18_34,True,generative
donor_h0000171,1,14,83,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000172,1,11,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000172,2,11,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000172,3,14,24,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000172,4,18,69,2,2,2.0,2.0,,2.0,10,2,65_plus,True,generative
donor_h0000173,1,38,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000173,2,67,50,1,2,2.0,2.0,,2.0,2,1,35_64,True,generative
donor_h0000174,1,12,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000174,2,13,48,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000174,3,18,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000175,1,4,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000175,2,4,45,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0000176,1,12,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000177,1,23,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000178,1,16,73,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000178,2,43,53,2,1,1.0,2.0,,2.0,2,1,35_64,True,generative
donor_h0000179,1,7,65,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000179,2,8,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000180,1,41,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000180,2,44,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000181,1,10,60,2,2,2.0,2.0,2.0,2.0,0,2,35_64,True,generative
donor_h0000182,1,1,74,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000183,1,5,73,1,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000183,2,11,21,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative
donor_h0000183,3,10,19,2,2,2.0,2.0,,2.0,15,2,18_34,True,generative
donor_h0000184,1,13,78,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000185,1,14,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000185,2,28,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000186,1,7,73,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000186,2,10,50,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0000187,1,5,69,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000187,2,4,68,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000188,1,7,53,2,2,2.0,2.0,,1.0,0,1,35_64,True,generative
donor_h0000188,2,13,35,2,2,2.0,2.0,,2.0,11,2,35_64,True,generative
donor_h0000188,3,6,65,2,1,1.0,2.0,,1.0,13,1,65_plus,True,generative
donor_h0000189,1,12,82,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000190,1,7,60,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0000190,2,8,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000191,1,15,41,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000191,2,14,43,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000191,3,17,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000191,4,17,16,2,2,1.0,2.0,,1.0,2,1,0_17,False,dependent
donor_h0000191,5,16,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000192,1,34,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000192,2,34,43,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000192,3,48,0,2,2,,,,,2,2,0_17,False,dependent
donor_h0000192,4,49,0,2,2,,,,,2,2,0_17,False,dependent
donor_h0000193,1,32,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000194,1,27,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000195,1,14,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000195,2,13,46,2,2,1.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0000196,1,8,67,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000196,2,7,71,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000197,1,9,49,2,2,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0000197,2,11,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000197,3,10,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000197,4,12,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000197,5,10,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000197,6,10,26,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0000198,1,22,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000199,1,20,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000199,2,39,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000200,1,15,65,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000201,1,12,34,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000201,2,14,40,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000202,1,11,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000202,2,8,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000203,1,9,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000203,2,29,57,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0000203,3,47,32,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000203,4,33,10,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0000203,5,32,7,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0000204,1,37,83,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000205,1,5,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000205,2,5,51,2,2,1.0,1.0,,1.0,1,1,35_64,True,generative
donor_h0000205,3,10,87,2,1,2.0,1.0,,2.0,8,1,65_plus,True,generative
donor_h0000205,4,8,70,2,2,2.0,2.0,,2.0,8,2,65_plus,True,generative
donor_h0000206,1,13,81,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000207,1,34,80,1,1,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000207,2,33,55,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0000207,3,41,31,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative
donor_h0000207,4,40,30,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative
donor_h0000207,5,40,30,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative
donor_h0000208,1,11,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000209,1,6,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000209,2,8,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000210,1,13,73,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000210,2,13,72,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0000211,1,15,76,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000212,1,33,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000212,2,48,21,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000213,1,35,32,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000213,2,73,24,2,2,2.0,2.0,,2.0,11,2,18_34,True,generative
donor_h0000213,3,42,23,2,2,2.0,2.0,,2.0,11,2,18_34,True,generative
donor_h0000214,1,13,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000214,2,14,64,2,2,2.0,1.0,,2.0,13,1,35_64,True,generative
donor_h0000215,1,10,83,1,1,2.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0000216,1,71,40,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000217,1,21,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000217,2,20,60,1,2,2.0,2.0,1.0,2.0,1,1,35_64,True,generative
donor_h0000218,1,19,77,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000219,1,14,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000219,2,12,31,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000219,3,23,38,2,2,2.0,2.0,,2.0,10,2,35_64,True,generative
donor_h0000220,1,35,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000220,2,32,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000220,3,70,35,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0000221,1,42,41,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000221,2,40,38,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000221,3,44,23,2,2,2.0,2.0,,2.0,3,2,18_34,True,generative
donor_h0000222,1,14,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000222,2,24,29,2,2,2.0,2.0,,1.0,2,1,18_34,True,generative
donor_h0000223,1,14,81,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000224,1,6,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000224,2,7,69,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000225,1,21,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000225,2,20,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000226,1,7,67,1,1,1.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000227,1,32,60,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0000227,2,44,16,2,2,2.0,2.0,,2.0,7,2,0_17,False,dependent
donor_h0000227,3,46,9,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0000227,4,32,58,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0000228,1,3,73,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000228,2,3,71,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000229,1,12,79,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000230,1,17,60,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0000230,2,18,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000231,1,1,17,2,2,2.0,2.0,,2.0,0,2,0_17,False,dependent
donor_h0000232,1,39,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000233,1,13,83,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000234,1,6,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000234,2,6,44,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000234,3,11,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000234,4,14,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000234,5,14,12,2,2,,2.0,,1.0,2,1,0_17,False,dependent
donor_h0000235,1,13,33,2,2,1.0,2.0,5.0,1.0,0,1,18_34,True,generative
donor_h0000235,2,21,32,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000235,3,15,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0000235,4,17,8,2,2,,2.0,,2.0,4,2,0_17,False,dependent
donor_h0000235,5,17,7,2,2,,2.0,,2.0,4,2,0_17,False,dependent
donor_h0000236,1,12,26,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000236,2,35,26,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000236,3,18,23,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000237,1,10,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000237,2,10,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000238,1,12,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000238,2,11,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000239,1,15,80,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000239,2,13,80,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000240,1,14,21,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000240,2,9,23,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0000241,1,12,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000242,1,14,86,1,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000243,1,12,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000243,2,24,39,2,2,2.0,2.0,,2.0,10,2,35_64,True,generative
donor_h0000244,1,18,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000244,2,29,21,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0000245,1,37,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000246,1,10,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000246,2,9,51,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000246,3,12,24,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000247,1,10,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000247,2,12,32,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000247,3,16,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000247,4,15,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000248,1,11,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000248,2,12,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000248,3,18,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000249,1,8,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000249,2,8,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000249,3,10,20,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000249,4,12,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000250,1,8,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000250,2,10,73,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000250,3,20,46,1,2,1.0,1.0,,1.0,2,1,35_64,True,generative
donor_h0000251,1,9,58,2,2,1.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0000252,1,10,70,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000253,1,12,83,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000253,2,18,71,2,2,2.0,2.0,,2.0,5,2,65_plus,True,generative
donor_h0000254,1,51,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000254,2,55,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000255,1,12,63,1,1,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0000256,1,13,26,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000256,2,10,31,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000256,3,14,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000256,4,13,0,2,2,,,,,2,2,0_17,False,dependent
donor_h0000256,5,22,25,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000257,1,9,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000258,1,2,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000258,2,3,60,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0000259,1,14,83,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000260,1,7,27,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000260,2,9,24,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000261,1,7,55,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0000262,1,64,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000262,2,62,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000263,1,62,34,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000263,2,77,27,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000264,1,12,52,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0000265,1,4,69,2,1,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000265,2,5,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000266,1,33,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000266,2,33,67,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000267,1,9,29,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000267,2,21,28,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000267,3,30,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000267,4,30,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0000267,5,20,25,2,1,2.0,2.0,,2.0,12,1,18_34,True,generative
donor_h0000267,6,13,24,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000268,1,8,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000268,2,8,47,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000268,3,8,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000269,1,14,74,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000269,2,17,21,1,2,2.0,2.0,,2.0,7,1,18_34,True,generative
donor_h0000270,1,14,76,2,2,1.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0000271,1,17,78,1,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000271,2,15,75,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000272,1,23,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000273,1,14,30,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000274,1,14,23,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000275,1,10,78,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000276,1,10,38,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000276,2,14,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000276,3,8,34,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0000277,1,25,78,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000277,2,21,78,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000278,1,5,80,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000278,2,4,79,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000279,1,7,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000279,2,7,53,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0000279,3,12,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000280,1,8,79,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000280,2,9,81,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000281,1,11,73,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000281,2,12,73,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0000282,1,15,41,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000283,1,8,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000283,2,8,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000283,3,18,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000284,1,10,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000284,2,10,68,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000285,1,14,41,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000285,2,14,23,2,2,2.0,2.0,,1.0,2,1,18_34,True,generative
donor_h0000285,3,15,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000286,1,12,57,2,2,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0000286,2,20,57,1,2,1.0,1.0,,1.0,12,1,35_64,True,generative
donor_h0000286,3,17,50,2,2,2.0,1.0,,2.0,12,1,35_64,True,generative
donor_h0000287,1,8,48,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
