sample_id,source_puma,vintage,weight,household_size,household_income,vehicle_count,household_structure,household_older_adult_presence,householder_age_group,hincp_2018_dollars,vehicles_raw,hht_raw
pums_ca_08900_03829,0608900,2018,11,2,60000_74999,2,married_couple,no_65_plus,35_64,60000,2,1
pums_ca_08900_03830,0608900,2018,15,8,75000_99999,2,married_couple,no_65_plus,35_64,75000,2,1
pums_ca_08900_03831,0608900,2018,46,2,125000_149999,2,other_male_householder,has_65_plus,35_64,130000,2,2
pums_ca_08900_03832,0608900,2018,13,2,25000_29999,3,married_couple,no_65_plus,35_64,26100,3,1
pums_ca_08900_03833,0608900,2018,17,2,30000_34999,3,married_couple,has_65_plus,65_plus,33460,3,1
pums_ca_08900_03834,0608900,2018,22,2,125000_149999,2,married_couple,no_65_plus,35_64,126900,2,1
pums_ca_08900_03835,0608900,2018,11,2,125000_149999,2,married_couple,no_65_plus,35_64,136000,2,1
pums_ca_08900_03836,0608900,2018,8,3,125000_149999,3,married_couple,no_65_plus,35_64,130000,3,1
pums_ca_08900_03837,0608900,2018,9,2,lt_10000,1,nonfamily_living_alone,no_65_plus,35_64,940,1,5
pums_ca_08900_03838,0608900,2018,16,1,25000_29999,1,nonfamily_living_alone,no_65_plus,35_64,27000,1,4
pums_ca_08900_03839,0608900,2018,17,2,75000_99999,3,married_couple,has_65_plus,65_plus,80800,3,1
pums_ca_08900_03840,0608900,2018,12,2,40000_44999,2,married_couple,no_65_plus,35_64,43000,2,1
pums_ca_08900_03841,0608900,2018,16,2,100000_124999,4_plus,married_couple,no_65_plus,35_64,100000,4,1
pums_ca_08900_03842,0608900,2018,2,2,60000_74999,3,married_couple,has_65_plus,65_plus,65400,3,1
pums_ca_08900_03843,0608900,2018,11,1,20000_24999,1,nonfamily_not_living_alone,has_65_plus,65_plus,24160,1,6
pums_ca_08900_03844,0608900,2018,11,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,9000,1,6
pums_ca_08900_03845,0608900,2018,61,4,50000_59999,2,other_female_householder,has_65_plus,65_plus,51800,2,3
pums_ca_08900_03846,0608900,2018,17,1,40000_44999,2,nonfamily_living_alone,no_65_plus,35_64,40000,2,4
pums_ca_08900_03847,0608900,2018,14,1,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,10000,1,6
pums_ca_08900_03848,0608900,2018,13,1,25000_29999,0,nonfamily_living_alone,no_65_plus,35_64,29800,0,4
pums_ca_08900_03849,0608900,2018,10,2,60000_74999,2,married_couple,has_65_plus,65_plus,61300,2,1
pums_ca_08900_03850,0608900,2018,4,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,18000,1,6
pums_ca_08900_03851,0608900,2018,15,2,100000_124999,3,nonfamily_living_alone,has_65_plus,65_plus,104600,3,5
pums_ca_08900_03852,0608900,2018,15,4,125000_149999,2,married_couple,has_65_plus,65_plus,127200,2,1
pums_ca_08900_03853,0608900,2018,12,2,125000_149999,2,married_couple,has_65_plus,65_plus,128000,2,1
pums_ca_08900_03854,0608900,2018,39,1,10000_14999,2,nonfamily_living_alone,no_65_plus,35_64,10000,2,4
pums_ca_08900_03855,0608900,2018,10,6,40000_44999,2,other_female_householder,no_65_plus,35_64,44000,2,3
pums_ca_08900_03856,0608900,2018,12,2,75000_99999,2,married_couple,has_65_plus,65_plus,86400,2,1
pums_ca_08900_03857,0608900,2018,12,1,15000_19999,1,nonfamily_not_living_alone,no_65_plus,35_64,19000,1,6
pums_ca_08900_03858,0608900,2018,45,2,lt_10000,3,other_male_householder,no_65_plus,35_64,5700,3,2
pums_ca_08900_03859,0608900,2018,6,2,60000_74999,3,married_couple,no_65_plus,35_64,63000,3,1
pums_ca_08900_03860,0608900,2018,13,2,60000_74999,3,other_male_householder,no_65_plus,35_64,74000,3,2
pums_ca_08900_03861,0608900,2018,3,7,200000_plus,2,married_couple,has_65_plus,65_plus,218100,2,1
pums_ca_08900_03862,0608900,2018,38,3,75000_99999,2,other_female_householder,no_65_plus,18_34,98700,2,3
pums_ca_08900_03863,0608900,2018,18,2,125000_149999,3,married_couple,no_65_plus,35_64,128100,3,1
pums_ca_08900_03864,0608900,2018,13,1,100000_124999,1,nonfamily_not_living_alone,has_65_plus,65_plus,109100,1,6
pums_ca_08900_03865,0608900,2018,14,2,75000_99999,2,married_couple,has_65_plus,65_plus,93100,2,1
pums_ca_08900_03866,0608900,2018,3,2,25000_29999,1,married_couple,no_65_plus,35_64,28800,1,1
pums_ca_08900_03867,0608900,2018,11,2,25000_29999,1,married_couple,has_65_plus,65_plus,29060,1,1
pums_ca_08900_03868,0608900,2018,44,4,30000_34999,2,married_couple,no_65_plus,35_64,30000,2,1
pums_ca_08900_03869,0608900,2018,9,6,125000_149999,4_plus,other_male_householder,no_65_plus,35_64,144000,6,2
pums_ca_08900_03870,0608900,2018,4,2,20000_24999,2,married_couple,has_65_plus,65_plus,21500,2,1
pums_ca_08900_03871,0608900,2018,9,3,40000_44999,3,married_couple,no_65_plus,35_64,43000,3,1
pums_ca_08900_03872,0608900,2018,19,2,60000_74999,2,married_couple,has_65_plus,65_plus,70000,2,1
pums_ca_08900_03873,0608900,2018,8,2,75000_99999,2,other_male_householder,has_65_plus,65_plus,76000,2,2
pums_ca_08900_03874,0608900,2018,17,1,20000_24999,1,nonfamily_not_living_alone,no_65_plus,35_64,22000,1,6
pums_ca_08900_03875,0608900,2018,19,1,100000_124999,2,nonfamily_not_living_alone,no_65_plus,35_64,112000,2,6
pums_ca_08900_03876,0608900,2018,10,2,200000_plus,3,married_couple,no_65_plus,35_64,243800,3,1
pums_ca_08900_03877,0608900,2018,5,2,35000_39999,1,other_female_householder,has_65_plus,35_64,37600,1,3
pums_ca_08900_03878,0608900,2018,15,2,lt_10000,2,other_female_householder,has_65_plus,35_64,1500,2,3
pums_ca_08900_03879,0608900,2018,17,5,75000_99999,3,married_couple,no_65_plus,18_34,77000,3,1
pums_ca_08900_03880,0608900,2018,3,3,30000_34999,2,other_female_householder,has_65_plus,35_64,34000,2,3
pums_ca_08900_03881,0608900,2018,18,2,20000_24999,1,married_couple,no_65_plus,35_64,24000,1,1
pums_ca_08900_03882,0608900,2018,9,1,10000_14999,1,nonfamily_living_alone,no_65_plus,35_64,13000,1,4
pums_ca_08900_03883,0608900,2018,78,5,20000_24999,1,married_couple,no_65_plus,18_34,24000,1,1
pums_ca_08900_03884,0608900,2018,13,1,25000_29999,1,nonfamily_not_living_alone,has_65_plus,65_plus,29800,1,6
pums_ca_08900_03885,0608900,2018,10,2,45000_49999,1,other_female_householder,has_65_plus,65_plus,47600,1,3
pums_ca_08900_03886,0608900,2018,12,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,10800,1,6
pums_ca_08900_03887,0608900,2018,11,1,60000_74999,2,nonfamily_living_alone,has_65_plus,65_plus,72500,2,4
pums_ca_08900_03888,0608900,2018,23,1,40000_44999,2,nonfamily_living_alone,has_65_plus,65_plus,44000,2,4
pums_ca_08900_03889,0608900,2018,15,4,100000_124999,2,married_couple,no_65_plus,35_64,124000,2,1
pums_ca_08900_03890,0608900,2018,16,3,35000_39999,3,married_couple,no_65_plus,18_34,37400,3,1
pums_ca_08900_03891,0608900,2018,20,2,75000_99999,3,nonfamily_not_living_alone,no_65_plus,35_64,78000,3,7
pums_ca_08900_03892,0608900,2018,19,7,200000_plus,3,married_couple,no_65_plus,35_64,204800,3,1
pums_ca_08900_03893,0608900,2018,14,3,35000_39999,2,married_couple,has_65_plus,65_plus,35000,2,1
pums_ca_08900_03894,0608900,2018,20,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,77600,1,6
pums_ca_08900_03895,0608900,2018,14,3,30000_34999,2,other_male_householder,no_65_plus,18_34,34000,2,2
pums_ca_08900_03896,0608900,2018,14,2,30000_34999,4_plus,married_couple,has_65_plus,65_plus,33000,5,1
pums_ca_08900_03897,0608900,2018,13,2,150000_199999,2,married_couple,has_65_plus,65_plus,169920,2,1
pums_ca_08900_03898,0608900,2018,5,2,50000_59999,3,nonfamily_living_alone,has_65_plus,65_plus,55970,3,5
pums_ca_08900_03899,0608900,2018,14,3,75000_99999,3,married_couple,has_65_plus,65_plus,75500,3,1
pums_ca_08900_03900,0608900,2018,11,2,60000_74999,1,nonfamily_living_alone,no_65_plus,35_64,70000,1,5
pums_ca_08900_03901,0608900,2018,6,2,100000_124999,2,other_female_householder,has_65_plus,65_plus,107300,2,3
pums_ca_08900_03902,0608900,2018,50,5,100000_124999,2,married_couple,no_65_plus,35_64,104000,2,1
pums_ca_08900_03903,0608900,2018,28,2,10000_14999,1,other_male_householder,has_65_plus,65_plus,14400,1,2
pums_ca_08900_03904,0608900,2018,34,2,30000_34999,2,other_female_householder,no_65_plus,35_64,31000,2,3
pums_ca_08900_03905,0608900,2018,20,2,45000_49999,1,other_female_householder,has_65_plus,65_plus,48400,1,3
pums_ca_08900_03906,0608900,2018,28,2,75000_99999,4_plus,married_couple,no_65_plus,35_64,94570,5,1
pums_ca_08900_03907,0608900,2018,10,5,150000_199999,4_plus,married_couple,no_65_plus,35_64,157600,6,1
pums_ca_08900_03908,0608900,2018,11,5,200000_plus,2,married_couple,no_65_plus,35_64,283900,2,1
pums_ca_08900_03909,0608900,2018,41,3,30000_34999,2,other_male_householder,no_65_plus,18_34,32900,2,2
pums_ca_08900_03910,0608900,2018,19,3,50000_59999,4_plus,other_female_householder,has_65_plus,65_plus,59000,4,3
pums_ca_08900_03911,0608900,2018,20,2,60000_74999,2,married_couple,no_65_plus,35_64,68000,2,1
pums_ca_08900_03912,0608900,2018,52,1,60000_74999,1,nonfamily_living_alone,no_65_plus,35_64,61000,1,4
pums_ca_08900_03913,0608900,2018,4,2,35000_39999,1,married_couple,has_65_plus,65_plus,37980,1,1
pums_ca_08900_03914,0608900,2018,15,5,200000_plus,4_plus,married_couple,no_65_plus,35_64,326800,5,1
pums_ca_08900_03915,0608900,2018,9,2,75000_99999,3,married_couple,no_65_plus,35_64,85200,3,1
pums_ca_08900_03916,0608900,2018,15,3,40000_44999,1,other_female_householder,no_65_plus,18_34,42200,1,3
pums_ca_08900_03917,0608900,2018,20,1,40000_44999,1,nonfamily_not_living_alone,has_65_plus,65_plus,40700,1,6
pums_ca_08900_03918,0608900,2018,13,2,60000_74999,2,married_couple,no_65_plus,35_64,61000,2,1
pums_ca_08900_03919,0608900,2018,18,2,75000_99999,2,married_couple,no_65_plus,35_64,82000,2,1
pums_ca_08900_03920,0608900,2018,14,1,40000_44999,0,nonfamily_living_alone,no_65_plus,35_64,44200,0,4
pums_ca_08900_03921,0608900,2018,15,2,lt_10000,2,married_couple,no_65_plus,18_34,5000,2,1
pums_ca_08900_03922,0608900,2018,11,1,25000_29999,3,nonfamily_living_alone,has_65_plus,65_plus,25100,3,4
pums_ca_08900_03923,0608900,2018,9,2,200000_plus,2,married_couple,has_65_plus,65_plus,210000,2,1
pums_ca_08900_03924,0608900,2018,16,2,60000_74999,3,married_couple,has_65_plus,65_plus,73500,3,1
pums_ca_08900_03925,0608900,2018,4,2,40000_44999,3,married_couple,no_65_plus,35_64,40000,3,1
pums_ca_08900_03926,0608900,2018,22,2,lt_10000,2,other_male_householder,no_65_plus,35_64,2700,2,2
pums_ca_08900_03927,0608900,2018,56,1,20000_24999,1,nonfamily_living_alone,no_65_plus,35_64,20000,1,4
pums_ca_08900_03928,0608900,2018,16,3,20000_24999,1,other_male_householder,no_65_plus,35_64,21100,1,2
pums_ca_08900_03929,0608900,2018,51,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,0,1,6
pums_ca_08900_03930,0608900,2018,22,1,60000_74999,1,nonfamily_not_living_alone,has_65_plus,65_plus,63000,1,6
pums_ca_08900_03931,0608900,2018,13,1,lt_10000,1,nonfamily_not_living_alone,has_65_plus,65_plus,2400,1,6
pums_ca_08900_03932,0608900,2018,13,2,40000_44999,1,married_couple,has_65_plus,65_plus,44600,1,1
pums_ca_08900_03933,0608900,2018,11,1,10000_14999,1,nonfamily_living_alone,no_65_plus,35_64,11800,1,4
pums_ca_08900_03934,0608900,2018,7,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,14400,1,6
pums_ca_08900_03935,0608900,2018,11,2,20000_24999,2,married_couple,has_65_plus,65_plus,20200,2,1
pums_ca_08900_03936,0608900,2018,18,3,200000_plus,3,married_couple,has_65_plus,35_64,377600,3,1
pums_ca_08900_03937,0608900,2018,10,2,25000_29999,2,married_couple,has_65_plus,65_plus,26000,2,1
pums_ca_08900_03938,0608900,2018,11,3,45000_49999,1,married_couple,has_65_plus,65_plus,48000,1,1
pums_ca_08900_03939,0608900,2018,15,4,40000_44999,1,married_couple,no_65_plus,18_34,41000,1,1
pums_ca_08900_03940,0608900,2018,14,1,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,10500,1,6
pums_ca_08900_03941,0608900,2018,14,2,60000_74999,2,married_couple,has_65_plus,65_plus,73700,2,1
pums_ca_08900_03942,0608900,2018,8,1,lt_10000,1,nonfamily_living_alone,no_65_plus,35_64,100,1,4
pums_ca_08900_03943,0608900,2018,21,2,25000_29999,2,married_couple,has_65_plus,65_plus,29300,2,1
pums_ca_08900_03944,0608900,2018,16,1,50000_59999,1,nonfamily_living_alone,has_65_plus,65_plus,59400,1,4
pums_ca_08900_03945,0608900,2018,11,1,25000_29999,1,nonfamily_not_living_alone,has_65_plus,65_plus,27600,1,6
pums_ca_08900_03946,0608900,2018,10,5,75000_99999,3,married_couple,no_65_plus,35_64,95400,3,1
pums_ca_08900_03947,0608900,2018,6,4,75000_99999,1,married_couple,no_65_plus,18_34,85000,1,1
pums_ca_08900_03948,0608900,2018,58,4,25000_29999,1,married_couple,no_65_plus,18_34,25900,1,1
pums_ca_08900_03949,0608900,2018,15,1,50000_59999,1,nonfamily_not_living_alone,has_65_plus,65_plus,50700,1,6
pums_ca_08900_03950,0608900,2018,28,2,100000_124999,3,married_couple,no_65_plus,35_64,115000,3,1
pums_ca_08900_03951,0608900,2018,10,2,35000_39999,2,married_couple,has_65_plus,65_plus,38200,2,1
pums_ca_08900_03952,0608900,2018,18,1,lt_10000,1,nonfamily_not_living_alone,has_65_plus,65_plus,8200,1,6
pums_ca_08900_03953,0608900,2018,11,2,60000_74999,0,other_female_householder,no_65_plus,35_64,63200,0,3
pums_ca_08900_03954,0608900,2018,15,2,200000_plus,2,married_couple,no_65_plus,35_64,240000,2,1
pums_ca_08900_03955,0608900,2018,24,4,150000_199999,2,other_female_householder,no_65_plus,35_64,190000,2,3
pums_ca_08900_03956,0608900,2018,12,1,lt_10000,1,nonfamily_living_alone,no_65_plus,35_64,1400,1,4
pums_ca_08900_03957,0608900,2018,14,5,125000_149999,4_plus,married_couple,no_65_plus,35_64,131000,5,1
pums_ca_08900_03958,0608900,2018,20,2,100000_124999,2,married_couple,has_65_plus,65_plus,114400,2,1
pums_ca_08900_03959,0608900,2018,8,4,100000_124999,3,married_couple,no_65_plus,35_64,100000,3,1
pums_ca_08900_03960,0608900,2018,45,2,15000_19999,0,other_female_householder,no_65_plus,35_64,15700,0,3
pums_ca_08900_03961,0608900,2018,4,3,60000_74999,4_plus,other_female_householder,has_65_plus,35_64,64750,6,3
pums_ca_08900_03962,0608900,2018,19,5,10000_14999,2,other_female_householder,no_65_plus,18_34,12700,2,3
pums_ca_08900_03963,0608900,2018,13,2,125000_149999,3,married_couple,no_65_plus,35_64,138200,3,1
pums_ca_08900_03964,0608900,2018,33,2,10000_14999,1,other_female_householder,no_65_plus,35_64,11000,1,3
pums_ca_08900_03965,0608900,2018,35,2,60000_74999,2,married_couple,no_65_plus,18_34,64500,2,1
pums_ca_08900_03966,0608900,2018,7,1,50000_59999,2,nonfamily_not_living_alone,has_65_plus,65_plus,51780,2,6
pums_ca_08900_03967,0608900,2018,31,4,125000_149999,4_plus,married_couple,no_65_plus,35_64,146000,6,1
pums_ca_08900_03968,0608900,2018,5,2,125000_149999,4_plus,married_couple,has_65_plus,65_plus,147800,4,1
pums_ca_08900_03969,0608900,2018,4,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,15700,1,6
pums_ca_08900_03970,0608900,2018,12,1,60000_74999,1,nonfamily_not_living_alone,no_65_plus,35_64,70900,1,6
pums_ca_08900_03971,0608900,2018,11,1,10000_14999,1,nonfamily_living_alone,has_65_plus,65_plus,13000,1,4
pums_ca_08900_03972,0608900,2018,40,4,150000_199999,2,married_couple,no_65_plus,35_64,190000,2,1
pums_ca_08900_03973,0608900,2018,3,2,50000_59999,4_plus,married_couple,has_65_plus,65_plus,58700,4,1
pums_ca_08900_03974,0608900,2018,26,2,40000_44999,2,nonfamily_not_living_alone,no_65_plus,18_34,40300,2,7
pums_ca_08900_03975,0608900,2018,19,1,60000_74999,1,nonfamily_not_living_alone,has_65_plus,65_plus,74300,1,6
pums_ca_08900_03976,0608900,2018,17,2,75000_99999,2,married_couple,no_65_plus,18_34,76000,2,1
pums_ca_08900_03977,0608900,2018,8,4,60000_74999,2,married_couple,no_65_plus,35_64,61000,2,1
pums_ca_08900_03978,0608900,2018,9,2,100000_124999,2,married_couple,no_65_plus,35_64,101000,2,1
pums_ca_08900_03979,0608900,2018,6,2,35000_39999,1,nonfamily_living_alone,no_65_plus,35_64,36900,1,5
pums_ca_08900_03980,0608900,2018,16,1,10000_14999,1,nonfamily_living_alone,has_65_plus,65_plus,11100,1,4
pums_ca_08900_03981,0608900,2018,15,1,45000_49999,1,nonfamily_not_living_alone,no_65_plus,35_64,47200,1,6
pums_ca_08900_03982,0608900,2018,2,2,40000_44999,1,married_couple,has_65_plus,65_plus,43700,1,1
pums_ca_08900_03983,0608900,2018,15,2,20000_24999,2,married_couple,has_65_plus,65_plus,23300,2,1
pums_ca_08900_03984,0608900,2018,31,5,lt_10000,1,married_couple,no_65_plus,35_64,0,1,1
pums_ca_08900_03985,0608900,2018,10,4,125000_149999,4_plus,married_couple,no_65_plus,18_34,132000,5,1
pums_ca_08900_03986,0608900,2018,9,2,60000_74999,2,married_couple,no_65_plus,35_64,71010,2,1
pums_ca_08900_03987,0608900,2018,18,5,100000_124999,2,married_couple,no_65_plus,35_64,120000,2,1
pums_ca_08900_03988,0608900,2018,12,3,50000_59999,3,other_female_householder,no_65_plus,35_64,53600,3,3
pums_ca_08900_03989,0608900,2018,6,1,60000_74999,4_plus,nonfamily_living_alone,no_65_plus,35_64,60000,4,4
pums_ca_08900_03990,0608900,2018,14,2,100000_124999,2,married_couple,no_65_plus,35_64,109500,2,1
pums_ca_08900_03991,0608900,2018,14,1,20000_24999,1,nonfamily_not_living_alone,has_65_plus,65_plus,22400,1,6
pums_ca_08900_03992,0608900,2018,28,2,100000_124999,2,married_couple,no_65_plus,35_64,100000,2,1
pums_ca_08900_03993,0608900,2018,37,1,lt_10000,1,nonfamily_living_alone,has_65_plus,65_plus,9600,1,4
pums_ca_08900_03994,0608900,2018,4,1,25000_29999,1,nonfamily_not_living_alone,has_65_plus,65_plus,25100,1,6
pums_ca_08900_03995,0608900,2018,18,4,150000_199999,3,other_female_householder,has_65_plus,65_plus,156000,3,3
pums_ca_08900_03996,0608900,2018,12,2,75000_99999,3,married_couple,no_65_plus,35_64,99600,3,1
pums_ca_08900_03997,0608900,2018,8,2,50000_59999,3,married_couple,has_65_plus,65_plus,56900,3,1
pums_ca_08900_03998,0608900,2018,11,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,17400,1,6
pums_ca_08900_03999,0608900,2018,37,6,60000_74999,2,married_couple,no_65_plus,35_64,68200,2,1
pums_ca_08900_04000,0608900,2018,24,5,40000_44999,2,married_couple,no_65_plus,35_64,43000,2,1
pums_ca_08900_04001,0608900,2018,16,3,150000_199999,1,married_couple,has_65_plus,65_plus,180000,1,1
pums_ca_08900_04002,0608900,2018,41,2,50000_59999,1,other_female_householder,no_65_plus,35_64,55000,1,3
pums_ca_08900_04003,0608900,2018,9,1,10000_14999,0,nonfamily_not_living_alone,has_65_plus,65_plus,14300,0,6
pums_ca_08900_04004,0608900,2018,7,1,60000_74999,1,nonfamily_not_living_alone,has_65_plus,65_plus,69000,1,6
pums_ca_08900_04005,0608900,2018,5,2,50000_59999,2,married_couple,has_65_plus,35_64,52100,2,1
pums_ca_08900_04006,0608900,2018,7,2,60000_74999,4_plus,married_couple,has_65_plus,65_plus,64300,4,1
pums_ca_08900_04007,0608900,2018,6,1,100000_124999,2,nonfamily_not_living_alone,has_65_plus,65_plus,119500,2,6
pums_ca_08900_04008,0608900,2018,11,1,10000_14999,0,nonfamily_not_living_alone,no_65_plus,35_64,10700,0,6
pums_ca_08900_04009,0608900,2018,23,2,75000_99999,3,married_couple,no_65_plus,35_64,96000,3,1
pums_ca_08900_04010,0608900,2018,9,5,40000_44999,3,married_couple,has_65_plus,35_64,42900,3,1
pums_ca_08900_04011,0608900,2018,15,1,35000_39999,1,nonfamily_not_living_alone,has_65_plus,65_plus,39200,1,6
pums_ca_08900_04012,0608900,2018,22,4,60000_74999,2,other_male_householder,no_65_plus,18_34,69600,2,2
pums_ca_08900_04013,0608900,2018,14,2,150000_199999,0,married_couple,no_65_plus,35_64,172000,0,1
pums_ca_08900_04014,0608900,2018,8,1,50000_59999,3,nonfamily_not_living_alone,no_65_plus,35_64,51600,3,6
pums_ca_08900_04015,0608900,2018,14,3,60000_74999,3,married_couple,no_65_plus,18_34,74000,3,1
pums_ca_08900_04016,0608900,2018,13,1,30000_34999,0,nonfamily_not_living_alone,has_65_plus,65_plus,31400,0,6
pums_ca_08900_04017,0608900,2018,8,6,200000_plus,2,married_couple,has_65_plus,65_plus,237900,2,1
pums_ca_08900_04018,0608900,2018,4,4,60000_74999,2,married_couple,no_65_plus,35_64,60000,2,1
pums_ca_08900_04019,0608900,2018,13,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,84000,1,6
pums_ca_08900_04020,0608900,2018,13,2,75000_99999,2,married_couple,no_65_plus,35_64,87400,2,1
pums_ca_08900_04021,0608900,2018,14,2,50000_59999,1,nonfamily_living_alone,no_65_plus,35_64,50000,1,5
pums_ca_08900_04022,0608900,2018,17,3,75000_99999,2,married_couple,no_65_plus,35_64,90400,2,1
pums_ca_08900_04023,0608900,2018,15,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,95700,1,6
pums_ca_08900_04024,0608900,2018,17,3,30000_34999,3,married_couple,no_65_plus,35_64,34000,3,1
pums_ca_08900_04025,0608900,2018,18,2,100000_124999,1,other_male_householder,no_65_plus,35_64,114000,1,2
pums_ca_08900_04026,0608900,2018,41,1,lt_10000,0,nonfamily_not_living_alone,no_65_plus,35_64,2400,0,6
pums_ca_08900_04027,0608900,2018,8,1,30000_34999,2,nonfamily_living_alone,has_65_plus,65_plus,33100,2,4
pums_ca_08900_04028,0608900,2018,13,1,lt_10000,2,nonfamily_living_alone,no_65_plus,35_64,1800,2,4
pums_ca_08900_04029,0608900,2018,23,4,50000_59999,2,married_couple,no_65_plus,18_34,58500,2,1
pums_ca_08900_04030,0608900,2018,13,2,50000_59999,1,other_female_householder,no_65_plus,35_64,50000,1,3
pums_ca_08900_04031,0608900,2018,24,2,150000_199999,3,married_couple,no_65_plus,35_64,173000,3,1
pums_ca_08900_04032,0608900,2018,14,2,15000_19999,2,other_male_householder,no_65_plus,18_34,16700,2,2
pums_ca_08900_04033,0608900,2018,13,2,100000_124999,2,nonfamily_not_living_alone,no_65_plus,18_34,122000,2,7
pums_ca_08900_04034,0608900,2018,10,4,75000_99999,4_plus,married_couple,has_65_plus,65_plus,92500,5,1
pums_ca_08900_04035,0608900,2018,12,1,75000_99999,2,nonfamily_not_living_alone,no_65_plus,35_64,77800,2,6
pums_ca_08900_04036,0608900,2018,8,4,40000_44999,2,married_couple,no_65_plus,35_64,40000,2,1
pums_ca_08900_04037,0608900,2018,13,3,75000_99999,2,married_couple,no_65_plus,18_34,98800,2,1
pums_ca_08900_04038,0608900,2018,11,3,60000_74999,3,married_couple,no_65_plus,35_64,60000,3,1
pums_ca_08900_04039,0608900,2018,16,4,75000_99999,2,married_couple,has_65_plus,65_plus,98500,2,1
pums_ca_08900_04040,0608900,2018,14,1,10000_14999,2,nonfamily_living_alone,has_65_plus,65_plus,11400,2,4
pums_ca_08900_04041,0608900,2018,14,2,150000_199999,2,nonfamily_not_living_alone,no_65_plus,35_64,192000,2,7
pums_ca_08900_04042,0608900,2018,36,2,75000_99999,1,other_male_householder,no_65_plus,35_64,75000,1,2
pums_ca_08900_04043,0608900,2018,8,2,40000_44999,1,married_couple,has_65_plus,65_plus,44100,1,1
pums_ca_08900_04044,0608900,2018,30,4,60000_74999,2,married_couple,no_65_plus,35_64,62000,2,1
pums_ca_08900_04045,0608900,2018,2,2,60000_74999,2,married_couple,has_65_plus,65_plus,73500,2,1
pums_ca_08900_04046,0608900,2018,5,4,125000_149999,3,married_couple,has_65_plus,65_plus,131900,3,1
pums_ca_08900_04047,0608900,2018,4,2,60000_74999,2,married_couple,no_65_plus,35_64,63000,2,1
pums_ca_08900_04048,0608900,2018,36,3,40000_44999,0,married_couple,no_65_plus,35_64,41400,0,1
pums_ca_08900_04049,0608900,2018,16,2,200000_plus,2,married_couple,no_65_plus,35_64,235800,2,1
pums_ca_08900_04050,0608900,2018,2,2,30000_34999,0,married_couple,has_65_plus,65_plus,32700,0,1
pums_ca_08900_04051,0608900,2018,13,3,100000_124999,3,married_couple,no_65_plus,35_64,103040,3,1
pums_ca_08900_04052,0608900,2018,12,1,lt_10000,1,nonfamily_not_living_alone,has_65_plus,65_plus,1300,1,6
pums_ca_08900_04053,0608900,2018,4,5,150000_199999,3,married_couple,no_65_plus,35_64,182200,3,1
